,moa1#1_4,moa1#1_5,moa1#1_6,moa1#1_7,moa1#1_8,moa1#1_9,moa1#1_10,moa1#2_1,moa1#2_2,moa1#2_3,moa1#2_6,moa1#2_7,moa1#2_8,moa1#2_9,moa1#2_10,moa2#1_3,moa2#1_10,moa2#2_2,moa2#2_3,moa2#2_5,moa2#2_7,moa_adult,swb_5,mindful_6,mindful_12,mindful_15,belong_3,belong_6,belong_7,belong_10,marriage4
0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,1.0,0.6666666666666667,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,0.33333333333333337,0.0,0.6000000000000001,0.6000000000000001,0.75,0.25,1.0,0.5,0.0
1,0.3333333333333333,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.2,0.8,0.0,0.75,0.25,0.75,0.0
2,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667,1.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.6000000000000001,0.25,0.75,0.25,0.75,0.0
3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,1.0,0.8333333333333334,0.0,0.4000000000000001,0.6000000000000001,0.0,1.0,0.25,0.75,0.0
4,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.5,0.25,1.0,0.75,0.25
5,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6666666666666667,0.3333333333333333,0.5,1.0,0.5,1.0,0.5,0.8333333333333334,0.8,1.0000000000000002,1.0000000000000002,0.5,0.0,0.5,0.5,0.25
6,0.0,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.5,0.5,1.0000000000000002,1.0000000000000002,0.8,0.5,1.0,0.75,1.0,0.0
7,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0000000000000002,1.0,0.0,1.0,0.75,0.0
8,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.6666666666666667,0.6666666666666667,0.0,0.5,0.0,1.0,1.0,0.6666666666666666,0.0,1.0000000000000002,0.8,0.0,0.25,0.25,0.25,0.0
9,0.0,0.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.6666666666666667,0.0,0.5,0.0,0.5,1.0,0.0,0.2,1.0000000000000002,0.4000000000000001,0.5,0.25,0.75,0.75,0.5
10,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.5,0.75,0.75,0.5,0.5
11,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.16666666666666666,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.5,0.75,0.25,0.25,0.0
12,0.0,0.0,0.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.2,1.0000000000000002,1.0000000000000002,1.0,0.0,0.5,0.0,0.0
13,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.33333333333333337,0.0,0.4000000000000001,1.0000000000000002,0.25,0.0,0.5,0.5,0.5
14,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.6666666666666667,1.0,0.5,1.0,0.0,1.0,1.0,0.6666666666666666,0.2,0.6000000000000001,1.0000000000000002,0.75,0.5,0.25,0.5,0.0
15,0.6666666666666667,0.6666666666666667,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.4000000000000001,1.0000000000000002,0.8,0.5,0.75,0.75,0.5,0.5
16,0.0,0.0,0.3333333333333333,0.0,0.6666666666666667,1.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.6666666666666667,1.0,0.0,1.0,0.0,0.5,1.0,0.33333333333333337,0.0,0.8,1.0000000000000002,0.75,0.25,0.5,0.75,0.0
17,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666667,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.5,0.4000000000000001,0.8,0.8,0.5,0.5,0.25,0.5,0.25
18,0.0,0.0,1.0,0.6666666666666667,0.3333333333333333,1.0,0.6666666666666667,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.6000000000000001,0.4000000000000001,0.0,0.75,0.25,0.75,0.25,0.0
19,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666667,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.6666666666666667,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.2,1.0000000000000002,1.0000000000000002,0.0,0.75,0.25,0.25,0.0
20,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.9999999999999999,0.2,0.8,1.0000000000000002,0.5,0.25,0.5,0.75,0.5
21,0.6666666666666667,0.6666666666666667,1.0,0.3333333333333333,1.0,0.6666666666666667,1.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.5,1.0,0.33333333333333337,0.4000000000000001,1.0000000000000002,1.0000000000000002,0.75,0.75,0.5,1.0,0.0
22,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,1.0000000000000002,1.0000000000000002,0.0,0.5,0.0,0.25,0.0
23,0.0,0.0,0.0,0.6666666666666667,1.0,1.0,0.6666666666666667,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.5,1.0,0.8333333333333334,0.2,0.4000000000000001,1.0000000000000002,1.0,0.0,0.75,0.0,0.0
24,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.4000000000000001,0.8,1.0000000000000002,1.0,1.0,1.0,0.5,0.0
25,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0000000000000002,0.8,1.0000000000000002,0.75,0.75,0.0,0.75,0.5
26,0.0,0.0,0.6666666666666667,0.3333333333333333,1.0,1.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,1.0,0.33333333333333337,0.2,1.0000000000000002,0.8,0.75,0.5,0.25,0.25,0.0
27,0.3333333333333333,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,0.6666666666666667,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666667,0.0,0.5,0.5,0.5,1.0,0.33333333333333337,0.8,0.2,0.6000000000000001,0.75,0.25,0.25,0.75,0.0
28,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.33333333333333337,0.4000000000000001,0.8,0.8,0.25,0.5,0.25,0.5,0.25
29,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,1.0,0.6666666666666667,0.6666666666666667,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.5,0.0,1.0,1.0,0.16666666666666666,0.2,1.0000000000000002,0.8,0.75,0.5,0.25,0.0,0.5
30,0.0,0.0,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,0.5,0.33333333333333337,0.0,0.2,1.0000000000000002,0.25,1.0,0.25,0.75,0.0
31,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.5,0.5,0.5,1.0,0.8333333333333334,0.0,1.0000000000000002,1.0000000000000002,0.5,0.75,0.25,0.75,0.25
32,0.3333333333333333,0.6666666666666667,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.6000000000000001,0.8,1.0000000000000002,0.25,0.5,0.5,0.0,0.0
33,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.5,1.0,0.16666666666666666,0.4000000000000001,1.0000000000000002,1.0000000000000002,1.0,0.5,0.5,0.75,0.0
34,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666667,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.16666666666666666,0.2,0.4000000000000001,0.2,0.75,1.0,0.75,0.5,0.25
35,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.33333333333333337,0.8,0.8,0.8,0.25,0.0,1.0,0.0,0.5
36,0.0,0.0,1.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.16666666666666666,0.2,0.6000000000000001,1.0000000000000002,0.0,1.0,0.0,1.0,0.0
37,1.0,1.0,1.0,0.6666666666666667,1.0,0.6666666666666667,1.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.75,0.0,0.75,0.25
38,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.5,1.0,0.16666666666666666,0.2,1.0000000000000002,1.0000000000000002,0.5,0.25,0.25,0.25,0.0
39,0.6666666666666667,1.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.6666666666666667,0.0,0.5,0.0,0.5,1.0,0.16666666666666666,0.4000000000000001,0.6000000000000001,0.6000000000000001,0.75,0.75,0.5,0.75,0.25
40,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.0,1.0,0.0,1.0000000000000002,0.8,0.8,0.0,1.0,0.0,1.0,0.0
41,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0000000000000002,0.4000000000000001,0.4000000000000001,0.5,0.5,0.75,0.75,0.0
42,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,1.0,0.3333333333333333,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,0.5,0.33333333333333337,0.8,1.0000000000000002,0.4000000000000001,0.0,0.5,0.25,0.0,0.0
43,1.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.6666666666666667,0.3333333333333333,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666667,0.0,0.5,0.0,0.5,1.0,0.5,0.4000000000000001,0.8,0.6000000000000001,1.0,1.0,0.25,1.0,0.0
44,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666667,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.0,0.8,0.8,1.0,1.0,0.0,1.0,0.25
45,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666667,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.2,0.6000000000000001,1.0000000000000002,0.75,0.5,0.75,0.75,0.0
46,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,1.0,0.6666666666666667,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.6666666666666667,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.8,0.4000000000000001,0.5,0.5,0.25,0.0,0.25
47,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.33333333333333337,0.4000000000000001,0.8,1.0000000000000002,0.75,0.25,0.75,0.25,0.0
48,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.3333333333333333,0.6666666666666667,0.5,0.5,1.0,0.5,1.0,0.9999999999999999,0.6000000000000001,0.6000000000000001,0.8,0.75,0.25,0.75,0.25,0.25
49,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.33333333333333337,1.0000000000000002,0.6000000000000001,0.6000000000000001,0.25,0.25,0.5,0.25,0.5
50,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.2,0.6000000000000001,0.75,0.25,0.75,0.25,0.5
51,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.25,0.5,0.75,0.75,0.0
52,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.6666666666666667,1.0,0.5,1.0,0.5,1.0,0.8333333333333334,0.0,1.0000000000000002,1.0000000000000002,0.75,0.0,0.75,0.0,0.25
53,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,1.0,0.6666666666666667,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.5,1.0,0.16666666666666666,0.6000000000000001,0.8,1.0000000000000002,0.25,0.75,0.25,0.5,0.75
54,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.16666666666666666,0.6000000000000001,0.8,1.0000000000000002,0.75,0.5,0.5,0.25,0.25
55,0.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666667,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.6666666666666667,1.0,0.5,0.0,0.5,1.0,1.0,0.6666666666666666,0.6000000000000001,1.0000000000000002,0.8,0.5,0.25,0.75,0.5,0.25
56,0.0,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,0.5,0.6000000000000001,1.0000000000000002,0.6000000000000001,0.75,0.25,0.75,0.25,0.75
57,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,1.0,0.6666666666666667,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.0,0.6000000000000001,0.2,0.25,0.75,0.0,0.5,0.0
58,0.0,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.4000000000000001,1.0000000000000002,0.8,0.75,0.25,0.75,0.25,0.25
59,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.5,1.0,1.0,0.9999999999999999,1.0000000000000002,1.0000000000000002,0.4000000000000001,1.0,0.0,1.0,0.0,0.5
60,0.0,0.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1.0000000000000002,0.6000000000000001,0.25,0.5,0.0,0.5,0.0
61,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,0.4000000000000001,0.2,0.4000000000000001,0.75,0.75,1.0,0.25,0.0
62,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.8,0.8,0.5,0.25,0.5,0.5,0.0
63,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0.5,0.5,0.16666666666666666,0.2,0.0,0.2,0.0,1.0,0.0,1.0,0.25
64,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666667,1.0,0.0,0.5,0.0,0.5,0.5,0.16666666666666666,0.0,0.8,0.0,0.25,0.5,0.75,0.5,0.25
65,0.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,1.0,0.33333333333333337,0.2,0.2,0.6000000000000001,0.0,0.25,0.5,0.75,0.75
66,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.2,0.6000000000000001,0.6000000000000001,0.5,0.5,0.75,0.75,0.75
67,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.6666666666666667,0.3333333333333333,0.0,0.5,0.0,0.5,0.5,0.16666666666666666,0.2,1.0000000000000002,0.8,0.5,1.0,0.25,0.75,0.5
68,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.6666666666666667,0.6666666666666667,0.0,0.5,0.0,0.5,1.0,0.5,0.6000000000000001,0.4000000000000001,0.8,0.5,0.25,0.75,0.25,0.5
69,0.6666666666666667,0.6666666666666667,1.0,0.3333333333333333,1.0,1.0,0.6666666666666667,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.8333333333333334,0.4000000000000001,0.8,0.8,0.75,0.25,1.0,0.0,0.5
70,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.5,1.0,0.8333333333333334,0.0,0.8,0.4000000000000001,1.0,0.0,1.0,0.25,1.0
71,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666667,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.5,0.5,1.0,0.8333333333333334,0.2,0.6000000000000001,1.0000000000000002,0.75,0.0,1.0,0.75,0.0
72,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.6000000000000001,0.6000000000000001,0.2,0.25,0.25,1.0,0.25,0.25
73,0.6666666666666667,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.33333333333333337,0.0,0.6000000000000001,1.0000000000000002,0.5,0.5,0.5,0.0,0.0
74,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.16666666666666666,0.6000000000000001,0.8,0.2,0.75,0.5,0.5,0.5,0.75
75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.5,1.0,1.0,0.5,1.0,0.6666666666666666,0.4000000000000001,1.0000000000000002,0.6000000000000001,0.25,0.75,0.5,1.0,0.0
76,0.6666666666666667,0.0,0.6666666666666667,1.0,1.0,1.0,0.6666666666666667,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.5,0.0,1.0,0.5,0.16666666666666666,0.0,0.4000000000000001,1.0000000000000002,0.5,0.25,1.0,0.5,0.25
77,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.6666666666666667,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.5,0.0,0.0,1.0,0.8333333333333334,0.0,0.8,0.8,0.25,0.0,0.5,0.75,0.0
78,0.0,0.0,0.6666666666666667,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.2,1.0000000000000002,0.0,0.25,0.5,1.0,0.5
79,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.0,0.5,1.0,1.0,0.0,0.4000000000000001,0.4000000000000001,0.4000000000000001,1.0,0.5,1.0,0.0,0.5
80,0.0,0.0,0.6666666666666667,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,0.5,0.33333333333333337,0.4000000000000001,0.8,0.8,0.75,0.25,0.75,0.25,0.25
81,0.0,0.0,1.0,0.6666666666666667,1.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,0.4000000000000001,0.8,1.0000000000000002,0.5,0.5,0.5,0.75,0.0
82,0.6666666666666667,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8,0.4000000000000001,0.0,0.75,0.5,0.0,0.75,0.25
83,0.0,0.0,1.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.2,0.4000000000000001,0.6000000000000001,0.5,0.0,1.0,0.25,0.25
84,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.33333333333333337,0.2,0.8,0.4000000000000001,0.5,0.5,0.25,0.5,0.25
85,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.0,0.6000000000000001,0.6000000000000001,0.75,0.0,0.75,0.0,1.0
86,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.8333333333333334,0.6000000000000001,0.0,0.0,0.25,0.75,0.25,0.75,1.0
